Name,Row,Column,Label
A4_2X2_orthomosaic_T8.jpg,214,232,Lobo_fol
A4_2X2_orthomosaic_T8.jpg,214,699,Sed_turf
A4_2X2_orthomosaic_T8.jpg,214,1166,Monti
A4_2X2_orthomosaic_T8.jpg,214,1632,Sed_turf
A4_2X2_orthomosaic_T8.jpg,214,2099,Sed_turf
A4_2X2_orthomosaic_T8.jpg,214,2566,Hal_sp
A4_2X2_orthomosaic_T8.jpg,214,3032,Hal_sp
A4_2X2_orthomosaic_T8.jpg,214,3499,Lobo_fol
A4_2X2_orthomosaic_T8.jpg,214,3966,Cage
A4_2X2_orthomosaic_T8.jpg,214,4432,Sed_turf
A4_2X2_orthomosaic_T8.jpg,214,4899,Lobo_fol
A4_2X2_orthomosaic_T8.jpg,214,5366,Cage
A4_2X2_orthomosaic_T8.jpg,214,5832,Sed_turf
A4_2X2_orthomosaic_T8.jpg,214,6299,Sed_turf
A4_2X2_orthomosaic_T8.jpg,214,6766,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,232,Lobo_fol
A4_2X2_orthomosaic_T8.jpg,643,699,Acr_dig
A4_2X2_orthomosaic_T8.jpg,643,1166,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,1632,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,2099,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,2566,Hal_sp
A4_2X2_orthomosaic_T8.jpg,643,3032,Hal_sp
A4_2X2_orthomosaic_T8.jpg,643,3499,Poc
A4_2X2_orthomosaic_T8.jpg,643,3966,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,4432,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,4899,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,5366,Lobo_enc
A4_2X2_orthomosaic_T8.jpg,643,5832,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,6299,Sed_turf
A4_2X2_orthomosaic_T8.jpg,643,6766,Phyma
A4_2X2_orthomosaic_T8.jpg,1073,232,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,699,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,1166,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,1632,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,2099,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,2566,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,3032,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,3499,Hal_sp
A4_2X2_orthomosaic_T8.jpg,1073,3966,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,4432,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,4899,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,5366,Lobo_enc
A4_2X2_orthomosaic_T8.jpg,1073,5832,Lobo_enc
A4_2X2_orthomosaic_T8.jpg,1073,6299,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1073,6766,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1502,232,Lobo_enc
A4_2X2_orthomosaic_T8.jpg,1502,699,Hal_sp
A4_2X2_orthomosaic_T8.jpg,1502,1166,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1502,1632,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1502,2099,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1502,2566,Tur_orn
A4_2X2_orthomosaic_T8.jpg,1502,3032,Hal_sp
A4_2X2_orthomosaic_T8.jpg,1502,3499,Sed_turf
A4_2X2_orthomosaic_T8.jpg,1502,3966,Sed_turf
