Name,Row,Column,Label
A4_2X2_orthophoto_T4.jpg,216,232,OUT
A4_2X2_orthophoto_T4.jpg,216,699,Sed_turf
A4_2X2_orthophoto_T4.jpg,216,1166,Cage
A4_2X2_orthophoto_T4.jpg,216,1632,Sed_turf
A4_2X2_orthophoto_T4.jpg,216,2099,Pavona
A4_2X2_orthophoto_T4.jpg,216,2566,Monti
A4_2X2_orthophoto_T4.jpg,216,3032,Monti
A4_2X2_orthophoto_T4.jpg,216,3499,Monti
A4_2X2_orthophoto_T4.jpg,216,3966,Sed_turf
A4_2X2_orthophoto_T4.jpg,216,4432,Lobo_fol
A4_2X2_orthophoto_T4.jpg,216,4899,Cage
A4_2X2_orthophoto_T4.jpg,216,5366,Monti
A4_2X2_orthophoto_T4.jpg,216,5832,Monti
A4_2X2_orthophoto_T4.jpg,216,6299,Monti
A4_2X2_orthophoto_T4.jpg,216,6766,OUT
A4_2X2_orthophoto_T4.jpg,650,232,Cage
A4_2X2_orthophoto_T4.jpg,650,699,Monti
A4_2X2_orthophoto_T4.jpg,650,1166,Lobo_enc
A4_2X2_orthophoto_T4.jpg,650,1632,Lobo_enc
A4_2X2_orthophoto_T4.jpg,650,2099,Lobo_enc
A4_2X2_orthophoto_T4.jpg,650,2566,Lobo_enc
A4_2X2_orthophoto_T4.jpg,650,3032,Sand
A4_2X2_orthophoto_T4.jpg,650,3499,Lobo_fol
A4_2X2_orthophoto_T4.jpg,650,3966,Lobo_fol
A4_2X2_orthophoto_T4.jpg,650,4432,Sand
A4_2X2_orthophoto_T4.jpg,650,4899,Sand
A4_2X2_orthophoto_T4.jpg,650,5366,Monti
A4_2X2_orthophoto_T4.jpg,650,5832,Urchin
A4_2X2_orthophoto_T4.jpg,650,6299,Lobo_enc
A4_2X2_orthophoto_T4.jpg,650,6766,Cage
A4_2X2_orthophoto_T4.jpg,1084,232,Cage
A4_2X2_orthophoto_T4.jpg,1084,699,Hal_dead
A4_2X2_orthophoto_T4.jpg,1084,1166,Sed_turf
A4_2X2_orthophoto_T4.jpg,1084,1632,Sed_turf
A4_2X2_orthophoto_T4.jpg,1084,2099,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1084,2566,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1084,3032,Acantha
A4_2X2_orthophoto_T4.jpg,1084,3499,Sed_turf
A4_2X2_orthophoto_T4.jpg,1084,3966,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1084,4432,Sand
A4_2X2_orthophoto_T4.jpg,1084,4899,Sand
A4_2X2_orthophoto_T4.jpg,1084,5366,Enc_cor
A4_2X2_orthophoto_T4.jpg,1084,5832,Monti
A4_2X2_orthophoto_T4.jpg,1084,6299,Sed_turf
A4_2X2_orthophoto_T4.jpg,1084,6766,Cage
A4_2X2_orthophoto_T4.jpg,1518,232,Gib_haw
A4_2X2_orthophoto_T4.jpg,1518,699,ColSin
A4_2X2_orthophoto_T4.jpg,1518,1166,Sed_turf
A4_2X2_orthophoto_T4.jpg,1518,1632,Tur_orn
A4_2X2_orthophoto_T4.jpg,1518,2099,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1518,2566,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1518,3032,Sed_turf
A4_2X2_orthophoto_T4.jpg,1518,3499,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1518,3966,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1518,4432,Sand
A4_2X2_orthophoto_T4.jpg,1518,4899,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1518,5366,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1518,5832,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1518,6299,Sed_turf
A4_2X2_orthophoto_T4.jpg,1518,6766,Cage
A4_2X2_orthophoto_T4.jpg,1952,232,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1952,699,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1952,1166,Pavona
A4_2X2_orthophoto_T4.jpg,1952,1632,Pavona
A4_2X2_orthophoto_T4.jpg,1952,2099,Sed_turf
A4_2X2_orthophoto_T4.jpg,1952,2566,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1952,3032,Sed_turf
A4_2X2_orthophoto_T4.jpg,1952,3499,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1952,3966,Sand
A4_2X2_orthophoto_T4.jpg,1952,4432,Sed_turf
A4_2X2_orthophoto_T4.jpg,1952,4899,Lobo_enc
A4_2X2_orthophoto_T4.jpg,1952,5366,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1952,5832,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1952,6299,Lobo_fol
A4_2X2_orthophoto_T4.jpg,1952,6766,Sed_turf
A4_2X2_orthophoto_T4.jpg,2386,232,Lobo_enc
A4_2X2_orthophoto_T4.jpg,2386,699,Lobo_enc
A4_2X2_orthophoto_T4.jpg,2386,1166,Lobo_enc
A4_2X2_orthophoto_T4.jpg,2386,1632,Lobo_enc
A4_2X2_orthophoto_T4.jpg,2386,2099,Sed_turf
A4_2X2_orthophoto_T4.jpg,2386,2566,Sed_turf
A4_2X2_orthophoto_T4.jpg,2386,3032,Lobo_enc
A4_2X2_orthophoto_T4.jpg,2386,3499,Sed_turf
A4_2X2_orthophoto_T4.jpg,2386,3966,Sand
A4_2X2_orthophoto_T4.jpg,2386,4432,Sed_turf
