Name,Row,Column,Label
A4_2X2_orthomosaic_April2022.jpg,224,232,OUT
A4_2X2_orthomosaic_April2022.jpg,224,699,OUT
A4_2X2_orthomosaic_April2022.jpg,224,1166,Cage
A4_2X2_orthomosaic_April2022.jpg,224,1632,Cage
A4_2X2_orthomosaic_April2022.jpg,224,2099,Cage
A4_2X2_orthomosaic_April2022.jpg,224,2566,OUT
A4_2X2_orthomosaic_April2022.jpg,224,3032,OUT
A4_2X2_orthomosaic_April2022.jpg,224,3499,OUT
A4_2X2_orthomosaic_April2022.jpg,224,3966,OUT
A4_2X2_orthomosaic_April2022.jpg,224,4432,Cage
A4_2X2_orthomosaic_April2022.jpg,224,4899,Cage
A4_2X2_orthomosaic_April2022.jpg,224,5366,Cage
A4_2X2_orthomosaic_April2022.jpg,224,5832,Cage
A4_2X2_orthomosaic_April2022.jpg,224,6299,Cage
A4_2X2_orthomosaic_April2022.jpg,224,6766,OUT
A4_2X2_orthomosaic_April2022.jpg,674,232,OUT
A4_2X2_orthomosaic_April2022.jpg,674,699,Phyma
A4_2X2_orthomosaic_April2022.jpg,674,1166,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,674,1632,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,674,2099,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,674,2566,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,674,3032,Poc
A4_2X2_orthomosaic_April2022.jpg,674,3499,Poc
A4_2X2_orthomosaic_April2022.jpg,674,3966,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,674,4432,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,674,4899,Sedturfrub
A4_2X2_orthomosaic_April2022.jpg,674,5366,Lobo_fol
A4_2X2_orthomosaic_April2022.jpg,674,5832,Lobo_fol
A4_2X2_orthomosaic_April2022.jpg,674,6299,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,674,6766,OUT
A4_2X2_orthomosaic_April2022.jpg,1125,232,Acantha
A4_2X2_orthomosaic_April2022.jpg,1125,699,Pad_bor
A4_2X2_orthomosaic_April2022.jpg,1125,1166,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,1125,1632,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,2099,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,2566,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,1125,3032,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,1125,3499,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,1125,3966,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,4432,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,4899,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,5366,Tur_orn
A4_2X2_orthomosaic_April2022.jpg,1125,5832,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,6299,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1125,6766,OUT
A4_2X2_orthomosaic_April2022.jpg,1575,232,Lobo_fol
A4_2X2_orthomosaic_April2022.jpg,1575,699,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,1575,1166,Sedturfrub
A4_2X2_orthomosaic_April2022.jpg,1575,1632,Sedturfrub
A4_2X2_orthomosaic_April2022.jpg,1575,2099,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,1575,2566,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,1575,3032,Pad_bor
A4_2X2_orthomosaic_April2022.jpg,1575,3499,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1575,3966,Tur_orn
A4_2X2_orthomosaic_April2022.jpg,1575,4432,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,1575,4899,Peyss_sp
A4_2X2_orthomosaic_April2022.jpg,1575,5366,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,1575,5832,Tur_orn
A4_2X2_orthomosaic_April2022.jpg,1575,6299,Lobo_fol
A4_2X2_orthomosaic_April2022.jpg,1575,6766,OUT
A4_2X2_orthomosaic_April2022.jpg,2026,232,Cage
A4_2X2_orthomosaic_April2022.jpg,2026,699,Hal_sp
A4_2X2_orthomosaic_April2022.jpg,2026,1166,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,2026,1632,Sedturfrub
A4_2X2_orthomosaic_April2022.jpg,2026,2099,Sedturfrub
A4_2X2_orthomosaic_April2022.jpg,2026,2566,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,2026,3032,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,2026,3499,Tur_orn
A4_2X2_orthomosaic_April2022.jpg,2026,3966,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,2026,4432,Sed_turf
A4_2X2_orthomosaic_April2022.jpg,2026,4899,Lobo_enc
A4_2X2_orthomosaic_April2022.jpg,2026,5366,ColSin
A4_2X2_orthomosaic_April2022.jpg,2026,5832,Sedturfrub
A4_2X2_orthomosaic_April2022.jpg,2026,6299,ColSin
A4_2X2_orthomosaic_April2022.jpg,2026,6766,Cage
A4_2X2_orthomosaic_April2022.jpg,2476,232,Cage
