Name,Row,Column,Label
A4_2X2_orthomosaic_T10.jpg,215,232,Cage
A4_2X2_orthomosaic_T10.jpg,215,699,Cage
A4_2X2_orthomosaic_T10.jpg,215,1166,Cage
A4_2X2_orthomosaic_T10.jpg,215,1632,Cage
A4_2X2_orthomosaic_T10.jpg,215,2099,Cage
A4_2X2_orthomosaic_T10.jpg,215,2566,Cage
A4_2X2_orthomosaic_T10.jpg,215,3032,Cage
A4_2X2_orthomosaic_T10.jpg,215,3499,Cage
A4_2X2_orthomosaic_T10.jpg,215,3966,Cage
A4_2X2_orthomosaic_T10.jpg,215,4432,Cage
A4_2X2_orthomosaic_T10.jpg,215,4899,Poc
A4_2X2_orthomosaic_T10.jpg,215,5366,Sed_turf
A4_2X2_orthomosaic_T10.jpg,215,5832,Sed_turf
A4_2X2_orthomosaic_T10.jpg,215,6299,Monti
A4_2X2_orthomosaic_T10.jpg,215,6766,OUT
A4_2X2_orthomosaic_T10.jpg,647,232,Sed_turf
A4_2X2_orthomosaic_T10.jpg,647,699,Monti
A4_2X2_orthomosaic_T10.jpg,647,1166,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,647,1632,Sed_turf
A4_2X2_orthomosaic_T10.jpg,647,2099,Sed_turf
A4_2X2_orthomosaic_T10.jpg,647,2566,Sed_turf
A4_2X2_orthomosaic_T10.jpg,647,3032,Monti
A4_2X2_orthomosaic_T10.jpg,647,3499,Monti
A4_2X2_orthomosaic_T10.jpg,647,3966,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,647,4432,Sed_turf
A4_2X2_orthomosaic_T10.jpg,647,4899,Monti
A4_2X2_orthomosaic_T10.jpg,647,5366,Monti
A4_2X2_orthomosaic_T10.jpg,647,5832,Monti
A4_2X2_orthomosaic_T10.jpg,647,6299,Sed_turf
A4_2X2_orthomosaic_T10.jpg,647,6766,OUT
A4_2X2_orthomosaic_T10.jpg,1080,232,Acantha
A4_2X2_orthomosaic_T10.jpg,1080,699,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1080,1166,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1080,1632,Poc
A4_2X2_orthomosaic_T10.jpg,1080,2099,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1080,2566,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1080,3032,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1080,3499,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1080,3966,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1080,4432,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1080,4899,Por_mass
A4_2X2_orthomosaic_T10.jpg,1080,5366,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1080,5832,Monti
A4_2X2_orthomosaic_T10.jpg,1080,6299,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1080,6766,Cage
A4_2X2_orthomosaic_T10.jpg,1512,232,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1512,699,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1512,1166,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,1632,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1512,2099,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,2566,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,3032,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,3499,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,3966,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,4432,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,4899,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,5366,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,5832,Poc
A4_2X2_orthomosaic_T10.jpg,1512,6299,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1512,6766,OUT
A4_2X2_orthomosaic_T10.jpg,1945,232,Cau_ser
A4_2X2_orthomosaic_T10.jpg,1945,699,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1945,1166,Pavona
A4_2X2_orthomosaic_T10.jpg,1945,1632,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1945,2099,Hal_sp
A4_2X2_orthomosaic_T10.jpg,1945,2566,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1945,3032,Sed_turf
A4_2X2_orthomosaic_T10.jpg,1945,3499,Lobo_fol
A4_2X2_orthomosaic_T10.jpg,1945,3966,Sed_turf
